player_id,player,team,average_z_score,matches_played,primary_position,simplified_position,detailed_position,position_frequency,matches_with_position_data,num_positions_played,all_positions,is_versatile
401924.0,Rion Ishikawa,Japan Women's,-0.1936666733406512,1,Right Center Back,Defender,Fullback/Wing-Back,1/1,1,1,Right Center Back,False
31641.0,Elodie Nakkach,Morocco Women's,-0.1993502121664411,4,Right Defensive Midfield,Midfielder,Defensive Midfielder,6/6,4,1,Right Defensive Midfield,False
50151.0,Alba María Redondo Ferrer,Spain Women's,-0.1997550004381958,7,Right Wing,Forward,Winger,6/12,7,3,"Right Wing, Center Forward, Left Center Midfield",True
294448.0,María Paula Elizondo,Costa Rica Women's,-0.2002509540017996,2,Left Back,Defender,Fullback/Wing-Back,1/2,2,2,"Left Back, Left Wing Back",True
401740.0,Carleigh Bennett Frilles,Philippines Women's,-0.2031904811373023,1,Right Center Forward,Forward,Forward,1/2,1,2,"Right Center Forward, Left Center Forward",True
18145.0,Ria Percival,New Zealand Women's,-0.2055862154779608,3,Right Center Midfield,Midfielder,Central Midfielder,1/4,3,4,"Right Center Midfield, Center Defensive Midfield, Left Center Midfield, Right Defensive Midfield",True
131625.0,Avell Chitundu,Zambia Women's,-0.2094949238414209,3,Right Midfield,Midfielder,Central Midfielder,2/4,3,3,"Right Midfield, Left Midfield, Right Wing",True
25617.0,Miriam Anahí Mayorga,Argentina Women's,-0.2219304670770333,2,Right Center Back,Defender,Fullback/Wing-Back,2/2,2,1,Right Center Back,False
8298.0,Megan Anna Rapinoe,United States Women's,-0.2225255733462722,3,Left Wing,Forward,Winger,3/5,3,2,"Center Forward, Left Wing",True
66217.0,Indiah-Paige Janita Riley,New Zealand Women's,-0.2246280071185458,3,Right Wing,Forward,Winger,2/6,3,4,"Right Wing, Left Wing, Right Center Midfield, Right Midfield",True
25516.0,Refiloe Jane,South Africa Women's,-0.225051202663629,2,Right Defensive Midfield,Midfielder,Defensive Midfielder,3/4,2,2,"Right Defensive Midfield, Left Center Midfield",True
25785.0,Jayde Yuk Fun Riviere,Canada Women's,-0.2362547722376176,3,Right Back,Defender,Fullback/Wing-Back,3/3,3,1,Right Back,False
46224.0,Lucia Di Guglielmo,Italy Women's,-0.243868654381312,3,Right Back,Defender,Fullback/Wing-Back,4/4,3,1,Right Back,False
46847.0,Kethna Louis,Haiti Women's,-0.2453564767992277,3,Left Back,Defender,Fullback/Wing-Back,3/7,3,3,"Left Back, Left Defensive Midfield, Left Center Back",True
401635.0,Clare Hunt,Australia Women's,-0.248305685125393,7,Right Center Back,Defender,Fullback/Wing-Back,8/8,7,1,Right Center Back,False
31529.0,Léa Le Garrec,France Women's,-0.2501577087690475,2,Right Defensive Midfield,Midfielder,Defensive Midfielder,1/3,2,3,"Right Defensive Midfield, Right Midfield, Right Center Midfield",True
32694.0,Laia Codina Panedas,Spain Women's,-0.252482237348944,4,Left Center Back,Defender,Fullback/Wing-Back,5/5,4,1,Left Center Back,False
24460.0,Signe Kallesøe Bruun,Denmark Women's,-0.2552945391356689,3,Center Forward,Forward,Forward,3/6,3,4,"Left Wing, Center Forward, Left Center Midfield, Right Back",True
401888.0,Vạn Sự Ngân Thị,Vietnam Women's,-0.2556084462389232,2,Left Wing,Forward,Winger,2/4,2,2,"Left Wing, Right Wing",True
403274.0,Ga-Ram Chun,Korea Republic Women's,-0.2586210896587228,1,Right Midfield,Midfielder,Central Midfielder,1/3,2,3,"Right Midfield, Right Center Midfield, Left Midfield",True
49889.0,Oihane Hernández Zurbano,Spain Women's,-0.2631184762889149,6,Right Back,Defender,Fullback/Wing-Back,6/8,6,3,"Right Back, Left Back, Right Wing",True
24925.0,Olivia Chance,New Zealand Women's,-0.2638504987636511,2,Left Wing,Forward,Winger,2/2,2,1,Left Wing,False
15570.0,Chloe Kelly,England Women's,-0.2723568217130144,7,Right Wing,Forward,Winger,4/12,7,7,"Right Wing, Left Wing, Left Center Forward, Right Center Forward, Center Forward, Right Midfield, Left Wing Back",True
25470.0,Osinachi Marvis Ohale,Nigeria Women's,-0.2744614446312097,4,Right Center Back,Defender,Fullback/Wing-Back,6/6,4,1,Right Center Back,False
327442.0,Andreia de Jesus Jacinto,Portugal Women's,-0.2747740958563137,3,Left Center Midfield,Midfielder,Central Midfielder,2/6,3,5,"Right Defensive Midfield, Left Defensive Midfield, Left Center Midfield, Center Attacking Midfield, Right Center Midfield",True
401731.0,Angela Beard,Philippines Women's,-0.2775900741966558,3,Left Center Back,Defender,Fullback/Wing-Back,3/5,3,2,"Left Center Back, Left Back",True
387290.0,Yamila Tamara Rodríguez,Argentina Women's,-0.2788432181067038,3,Right Wing,Forward,Winger,2/4,3,3,"Right Wing, Right Center Midfield, Right Center Forward",True
15249.0,Amel Majri,France Women's,-0.2808553754872372,2,Left Midfield,Midfielder,Central Midfielder,1/2,2,2,"Left Midfield, Left Defensive Midfield",True
31783.0,Estelle Cascarino,France Women's,-0.2811629040227325,3,Left Center Back,Defender,Fullback/Wing-Back,2/5,3,3,"Left Center Back, Left Back, Right Back",True
25745.0,Sibulele Cecilia Holweni,South Africa Women's,-0.2837460344068885,2,Left Back,Defender,Fullback/Wing-Back,2/3,3,2,"Right Wing, Left Back",True
276579.0,Nadine Riesen,Switzerland Women's,-0.2879516513034571,4,Left Back,Defender,Fullback/Wing-Back,4/6,4,3,"Left Back, Right Back, Right Wing",True
26570.0,Amalie Vevle Eikeland,Norway Women's,-0.2898972243696532,1,Right Wing,Forward,Winger,1/1,1,1,Right Wing,False
131653.0,Honoka Hayashi,Japan Women's,-0.2920098245423564,3,Left Defensive Midfield,Midfielder,Defensive Midfielder,2/4,3,2,"Left Defensive Midfield, Right Defensive Midfield",True
401941.0,Siomala Mapepa,Zambia Women's,-0.295968633335906,3,Right Midfield,Midfielder,Central Midfielder,2/5,3,3,"Right Midfield, Left Midfield, Right Wing",True
401804.0,Cristín Yorleny Granados Gómez,Costa Rica Women's,-0.3002857950491261,2,Right Defensive Midfield,Midfielder,Defensive Midfielder,1/3,2,3,"Right Defensive Midfield, Left Wing Back, Left Defensive Midfield",True
361135.0,Valeria del Campo Gutiérrez,Costa Rica Women's,-0.3065341548396584,2,Right Back,Defender,Fullback/Wing-Back,1/3,2,3,"Right Back, Left Center Back, Left Back",True
50146.0,Esther Gonzalez Rodríguez,Spain Women's,-0.3092588257430223,5,Center Forward,Forward,Forward,5/7,5,2,"Center Forward, Left Wing",True
32143.0,Diana Catarina Ribeiro Gomes,Portugal Women's,-0.3121081162478544,2,Right Center Back,Defender,Fullback/Wing-Back,2/3,2,2,"Left Center Back, Right Center Back",True
8297.0,Adriana Kristina Leon,Canada Women's,-0.3126496497017649,3,Right Wing,Forward,Winger,2/4,3,3,"Left Wing, Right Wing, Center Forward",True
13881.0,Eva Sofia Jakobsson,Sweden Women's,-0.3140298402876824,4,Right Wing,Forward,Winger,4/4,4,1,Right Wing,False
403287.0,Seo-Yeon Shim,Korea Republic Women's,-0.3333083723899634,3,Left Center Back,Defender,Fullback/Wing-Back,4/5,3,2,"Left Center Back, Center Back",True
4989.0,Rebekah Ashley Stott,New Zealand Women's,-0.337112653423785,3,Right Center Back,Defender,Fullback/Wing-Back,3/3,3,1,Right Center Back,False
15789.0,Rikke Læntver Sevecke,Denmark Women's,-0.3476134855335386,4,Right Back,Defender,Fullback/Wing-Back,5/9,4,3,"Right Center Back, Right Back, Right Defensive Midfield",True
10162.0,Carole da Silva Costa,Portugal Women's,-0.3499907196131939,3,Center Back,Midfielder,Fullback/Wing-Back,2/4,3,2,"Center Back, Left Center Back",True
10208.0,Elena Linari,Italy Women's,-0.3518500569915891,3,Right Center Back,Defender,Fullback/Wing-Back,3/6,3,3,"Right Center Back, Left Center Back, Center Back",True
49972.0,Martina Lenzini,Italy Women's,-0.3547365784073479,1,Right Back,Defender,Fullback/Wing-Back,1/1,1,1,Right Back,False
402658.0,Hanane Aït El Haj,Morocco Women's,-0.3570564096358232,4,Right Back,Defender,Fullback/Wing-Back,4/6,4,2,"Right Center Back, Right Back",True
15564.0,Lucy Quinn,Republic of Ireland Women's,-0.3570932379020988,2,Right Wing,Forward,Winger,2/4,2,3,"Left Wing, Right Wing, Right Center Forward",True
10221.0,Elin Ingrid Johanna Rubensson,Sweden Women's,-0.3593755666834849,7,Left Defensive Midfield,Midfielder,Defensive Midfielder,7/7,7,1,Left Defensive Midfield,False
324160.0,Sofia Nicole Dador Harrison,Philippines Women's,-0.3652192700057607,3,Left Back,Defender,Fullback/Wing-Back,3/6,3,4,"Left Back, Left Wing Back, Left Center Forward, Center Attacking Midfield",True
45144.0,Joana Filipa Gaspar Silva Marchão,Portugal Women's,-0.3729196708358491,2,Left Wing Back,Defender,Fullback/Wing-Back,1/2,2,2,"Left Wing Back, Left Back",True
402119.0,Bongeka Gamede,South Africa Women's,-0.3904960538111359,4,Left Center Back,Defender,Fullback/Wing-Back,2/4,4,3,"Left Center Back, Right Defensive Midfield, Left Defensive Midfield",True
25535.0,Tiffany Cameron,Jamaica Women's,-0.3936008839615454,3,Right Back,Defender,Fullback/Wing-Back,2/4,3,3,"Right Midfield, Right Back, Right Wing",True
402001.0,Dougenie Tabita Kerbie Joseph,Haiti Women's,-0.3942647291349734,3,Left Center Back,Defender,Fullback/Wing-Back,3/5,3,2,"Left Center Back, Right Center Back",True
401737.0,Hali Moriah Candido Long,Philippines Women's,-0.4032766898115925,3,Right Center Back,Defender,Fullback/Wing-Back,3/3,3,1,Right Center Back,False
25635.0,Hina Sugita,Japan Women's,-0.4037033991015604,3,Left Wing Back,Defender,Fullback/Wing-Back,3/3,3,1,Left Wing Back,False
19416.0,Laura Coombs,England Women's,-0.4060326083762843,2,Right Defensive Midfield,Midfielder,Defensive Midfielder,1/3,2,3,"Right Defensive Midfield, Center Defensive Midfield, Right Center Midfield",True
34509.0,Hwa-Yeon Son,Korea Republic Women's,-0.4067540380911744,2,Right Center Forward,Forward,Forward,2/3,2,2,"Right Center Forward, Right Wing",True
276303.0,Thea Bjelde,Norway Women's,-0.4084925199497679,4,Right Back,Defender,Fullback/Wing-Back,4/4,4,1,Right Back,False
5082.0,Marta Vieira da Silva Veiga,Brazil Women's,-0.413085177714055,3,Right Center Forward,Forward,Forward,1/3,3,3,"Right Center Forward, Left Center Forward, Right Midfield",True
401801.0,Sheika Daleicha Scott Richardson,Costa Rica Women's,-0.4160454033652473,3,Center Forward,Forward,Forward,3/5,3,3,"Center Forward, Center Attacking Midfield, Left Wing",True
15621.0,Louise Quinn,Republic of Ireland Women's,-0.4177987401153971,3,Center Back,Midfielder,Fullback/Wing-Back,3/5,3,3,"Center Back, Center Attacking Midfield, Left Center Forward",True
403289.0,Eun-Sun Park,Korea Republic Women's,-0.4212865288409057,3,Center Forward,Forward,Forward,2/6,3,5,"Right Midfield, Right Center Back, Left Center Forward, Center Forward, Right Defensive Midfield",True
403286.0,Hyo-Joo Choo,Korea Republic Women's,-0.4219523962780627,3,Right Wing Back,Defender,Fullback/Wing-Back,3/8,3,5,"Right Back, Right Wing Back, Left Wing Back, Left Wing, Right Defensive Midfield",True
49888.0,Lady Patricia Andrade Rodríguez,Colombia Women's,-0.4253347455567702,1,Right Wing,Forward,Winger,1/2,1,2,"Right Wing, Left Wing",True
402123.0,Gabriela de Jesus Thomas Salgado,South Africa Women's,-0.4261859125877946,1,Right Wing,Forward,Winger,1/1,1,1,Right Wing,False
10392.0,Emilie Haavi,Norway Women's,-0.4279667969218839,4,Left Midfield,Midfielder,Central Midfielder,3/4,4,2,"Left Wing, Left Midfield",True
401738.0,Chandler Blue Isip McDaniel,Philippines Women's,-0.4329775020724556,2,Right Center Forward,Forward,Forward,2/2,2,1,Right Center Forward,False
401939.0,Susan Banda,Zambia Women's,-0.4333727610562497,3,Left Defensive Midfield,Midfielder,Defensive Midfielder,4/6,3,2,"Center Defensive Midfield, Left Defensive Midfield",True
32405.0,Rebecka Blomqvist,Sweden Women's,-0.4445139579880046,6,Center Forward,Forward,Forward,6/7,6,2,"Center Forward, Center Attacking Midfield",True
5022.0,Francisca Ordega,Nigeria Women's,-0.4474121337864193,2,Right Wing,Forward,Winger,1/4,2,4,"Right Wing, Right Center Forward, Right Midfield, Left Midfield",True
402787.0,Erika Janeth Hernández Díaz,Panama Women's,-0.4485146793414104,1,Right Midfield,Midfielder,Central Midfielder,1/2,1,2,"Right Midfield, Right Wing",True
46986.0,Lena Lattwein,Germany Women's,-0.4538499018991334,2,Left Defensive Midfield,Midfielder,Defensive Midfielder,2/4,2,2,"Left Defensive Midfield, Right Defensive Midfield",True
401874.0,Thu Trần Thị,Vietnam Women's,-0.4550214571468,3,Left Center Back,Defender,Fullback/Wing-Back,3/3,3,1,Left Center Back,False
5003.0,Emily Ann Sonnett,United States Women's,-0.4553816556524933,2,Right Defensive Midfield,Midfielder,Defensive Midfielder,1/3,2,3,"Right Defensive Midfield, Left Center Midfield, Right Center Back",True
41950.0,Evelyne Viens,Canada Women's,-0.4587215898116024,3,Center Forward,Forward,Forward,3/5,3,3,"Left Wing, Center Forward, Right Center Forward",True
45157.0,Laurina Fazer,France Women's,-0.4595726290507833,1,Center Forward,Forward,Forward,1/2,1,2,"Center Forward, Center Attacking Midfield",True
142944.0,Lúcia Catarina Sousa Alves,Portugal Women's,-0.4599408229720534,2,Right Wing Back,Defender,Fullback/Wing-Back,1/2,2,2,"Right Wing Back, Left Back",True
401741.0,Alicia Balicoco Barker,Philippines Women's,-0.4629665032714902,3,Right Back,Defender,Fullback/Wing-Back,3/4,3,2,"Right Back, Right Wing Back",True
388473.0,Jorelyn Andrea Daniela Carabalí Martínez,Colombia Women's,-0.4632968196839487,5,Right Center Back,Defender,Fullback/Wing-Back,7/8,5,2,"Right Center Back, Center Back",True
25561.0,Beatriz Zaneratto João,Brazil Women's,-0.4667302879787319,3,Left Midfield,Midfielder,Central Midfielder,2/5,3,4,"Left Midfield, Right Midfield, Left Center Forward, Right Center Forward",True
21014.0,Vyan Sampson,Jamaica Women's,-0.4763846869808353,4,Left Defensive Midfield,Midfielder,Defensive Midfielder,2/5,4,3,"Left Defensive Midfield, Right Defensive Midfield, Center Defensive Midfield",True
218506.0,Savannah Marie DeMelo,United States Women's,-0.4773007550694216,2,Right Center Midfield,Midfielder,Central Midfielder,2/2,2,1,Right Center Midfield,False
135877.0,Sarah Kassi,Morocco Women's,-0.4776936270426518,3,Right Back,Defender,Fullback/Wing-Back,1/4,3,4,"Right Back, Center Attacking Midfield, Left Defensive Midfield, Right Defensive Midfield",True
25634.0,Aldana Cometti,Argentina Women's,-0.4788835180978814,3,Left Center Back,Defender,Fullback/Wing-Back,4/4,3,1,Left Center Back,False
31540.0,Katie Zelem,England Women's,-0.48308036316037,2,Left Defensive Midfield,Midfielder,Defensive Midfielder,2/2,2,1,Left Defensive Midfield,False
62906.0,Cloé Zoé Eyja Lacasse,Canada Women's,-0.4877241029047885,3,Right Wing,Forward,Winger,2/5,3,4,"Right Wing, Left Wing, Center Forward, Left Midfield",True
402463.0,Érica Noelia Lonigro,Argentina Women's,-0.5015597383491801,2,Center Forward,Forward,Forward,2/3,2,2,"Center Forward, Left Center Forward",True
47541.0,Damaris Berta Egurrola Wienke,Netherlands Women's,-0.5049095216163653,5,Center Defensive Midfield,Midfielder,Defensive Midfielder,3/12,5,6,"Center Defensive Midfield, Left Defensive Midfield, Left Center Midfield, Right Defensive Midfield, Right Center Forward, Right Center Midfield",True
25717.0,Mi-Ra Moon,Korea Republic Women's,-0.5053602918480119,3,Center Forward,Forward,Forward,2/7,3,6,"Center Forward, Left Midfield, Right Wing Back, Right Center Forward, Right Defensive Midfield, Center Attacking Midfield",True
191851.0,Julie Blakstad,Norway Women's,-0.5077590306702424,1,Left Midfield,Midfielder,Central Midfielder,1/1,1,1,Left Midfield,False
25485.0,Shanshan Wang,China PR Women's,-0.5184616149608785,3,Right Center Back,Defender,Fullback/Wing-Back,4/4,3,1,Right Center Back,False
131617.0,Ochumba Oseke Lubandji,Zambia Women's,-0.5250173148193584,2,Right Center Midfield,Midfielder,Central Midfielder,1/3,2,3,"Right Center Midfield, Right Midfield, Center Attacking Midfield",True
15257.0,Saki Kumagai,Japan Women's,-0.5391395078704248,5,Center Back,Midfielder,Fullback/Wing-Back,5/6,5,2,"Center Back, Right Center Back",True
25484.0,Yao Wei,China PR Women's,-0.5434165340093435,3,Left Center Back,Defender,Fullback/Wing-Back,4/7,3,2,"Left Center Back, Right Defensive Midfield",True
402178.0,Kameron Necole Simmonds,Jamaica Women's,-0.5450105592710599,2,Center Forward,Forward,Forward,1/3,2,3,"Center Forward, Left Wing, Left Midfield",True
401931.0,Miyabi Moriya,Japan Women's,-0.5591879401532114,2,Right Wing Back,Defender,Fullback/Wing-Back,2/2,2,1,Right Wing Back,False
402006.0,Dayana Pierre-Louis,Haiti Women's,-0.5665972907240548,3,Left Defensive Midfield,Midfielder,Defensive Midfielder,3/3,3,1,Left Defensive Midfield,False
403282.0,Daniela Montoya Quiróz,Colombia Women's,-0.5689336650409852,4,Left Defensive Midfield,Midfielder,Defensive Midfielder,3/8,4,4,"Left Defensive Midfield, Center Attacking Midfield, Right Wing, Right Defensive Midfield",True
4940.0,Andi Sullivan,United States Women's,-0.5812775331860704,4,Center Defensive Midfield,Midfielder,Defensive Midfielder,3/5,4,2,"Center Defensive Midfield, Left Defensive Midfield",True
402179.0,Solai Washington,Jamaica Women's,-0.582257725760032,3,Right Midfield,Midfielder,Central Midfielder,2/4,3,3,"Center Attacking Midfield, Right Midfield, Left Midfield",True
338631.0,Oluwatosin Blessing Demehin,Nigeria Women's,-0.5849185765660017,4,Left Center Back,Defender,Fullback/Wing-Back,4/5,4,2,"Left Center Back, Center Back",True
402794.0,Hilary Stacy Jaén Rodríguez,Panama Women's,-0.5885469919008463,3,Right Back,Defender,Fullback/Wing-Back,1/3,3,3,"Right Back, Left Wing Back, Left Back",True
402121.0,Robyn Kimberly Moodaly,South Africa Women's,-0.5912577425363476,1,Right Defensive Midfield,Midfielder,Defensive Midfielder,1/1,1,1,Right Defensive Midfield,False
10143.0,Alexia Putellas Segura,Spain Women's,-0.5931995280704817,7,Left Center Midfield,Midfielder,Central Midfielder,6/10,7,4,"Left Wing, Left Center Midfield, Center Attacking Midfield, Right Wing",True
402786.0,Yomira Tibisay Pinzón Ríos,Panama Women's,-0.5970903880398263,3,Left Center Back,Defender,Fullback/Wing-Back,4/7,3,3,"Left Center Back, Right Center Back, Center Back",True
50150.0,Irene Guerrero Sanmartín,Spain Women's,-0.6052809413797876,3,Right Center Midfield,Midfielder,Central Midfielder,2/3,3,2,"Right Center Midfield, Right Defensive Midfield",True
25451.0,Hye-Ri Kim,Korea Republic Women's,-0.6057701280959762,3,Right Center Back,Defender,Fullback/Wing-Back,3/9,3,4,"Right Center Back, Center Back, Right Back, Right Wing Back",True
273315.0,Paulina Gramaglia,Argentina Women's,-0.609653495891285,2,Center Forward,Forward,Forward,2/3,2,2,"Center Forward, Right Wing",True
10160.0,Carolina Mendes,Portugal Women's,-0.6119658576790551,1,Right Center Forward,Forward,Forward,1/1,1,1,Right Center Forward,False
401872.0,Thị Diễm My Lê,Vietnam Women's,-0.6183528231294557,3,Center Back,Midfielder,Fullback/Wing-Back,3/6,3,2,"Center Back, Right Center Back",True
402132.0,Ana Ines Palma Capeta,Portugal Women's,-0.6188301272680629,2,Center Attacking Midfield,Midfielder,Attacking Midfielder,2/4,2,2,"Center Attacking Midfield, Left Center Forward",True
24374.0,Ingrid Syrstad Engen,Norway Women's,-0.6189706536336038,4,Center Defensive Midfield,Midfielder,Defensive Midfielder,4/6,4,3,"Center Defensive Midfield, Right Back, Right Center Midfield",True
34510.0,Seon-Joo Lim,Korea Republic Women's,-0.6259324852250874,1,Center Back,Midfielder,Fullback/Wing-Back,1/2,1,2,"Center Back, Right Center Back",True
25601.0,Deanne Cynthia Rose,Canada Women's,-0.6291396520361103,2,Right Wing,Forward,Winger,2/4,2,3,"Right Wing, Left Wing, Right Midfield",True
53406.0,Chelsea Ariane Surpris,Haiti Women's,-0.6323278473841426,2,Right Back,Defender,Fullback/Wing-Back,2/4,2,3,"Right Back, Right Center Back, Left Back",True
401886.0,Tuyết Dung Nguyễn Thị,Vietnam Women's,-0.6385419095564422,2,Left Wing,Forward,Winger,1/2,2,2,"Left Wing, Right Wing",True
25543.0,Geyse da Silva Ferreira,Brazil Women's,-0.6418849204851494,3,Right Center Forward,Forward,Forward,2/4,3,3,"Right Back, Right Center Forward, Left Center Forward",True
10203.0,Cristiana Girelli,Italy Women's,-0.6421253148896666,2,Center Attacking Midfield,Midfielder,Attacking Midfielder,2/5,2,4,"Center Attacking Midfield, Left Wing, Right Center Midfield, Right Center Forward",True
401646.0,Sara Iren Lindbak Hørte,Norway Women's,-0.6443414465982821,1,Right Back,Defender,Fullback/Wing-Back,1/2,1,2,"Right Back, Center Attacking Midfield",True
402176.0,Tiernny Arlene Wiltshire,Jamaica Women's,-0.6578602340858162,4,Right Back,Defender,Fullback/Wing-Back,4/4,4,1,Right Back,False
15180.0,Sophie Schmidt,Canada Women's,-0.6691578026289583,3,Left Defensive Midfield,Midfielder,Defensive Midfielder,3/5,3,3,"Center Attacking Midfield, Left Defensive Midfield, Left Center Back",True
25545.0,Allyson Swaby,Jamaica Women's,-0.6746253445403005,4,Right Center Back,Defender,Fullback/Wing-Back,4/4,4,1,Right Center Back,False
131623.0,Agness Musase,Zambia Women's,-0.681661839291709,3,Right Center Back,Defender,Fullback/Wing-Back,3/4,3,2,"Right Center Back, Left Center Back",True
45884.0,Giada Greggi,Italy Women's,-0.6861584864890359,3,Left Defensive Midfield,Midfielder,Defensive Midfielder,2/5,3,4,"Center Attacking Midfield, Left Defensive Midfield, Left Midfield, Center Defensive Midfield",True
24368.0,Andressa Alves da Silva,Brazil Women's,-0.6912366394286614,2,Right Center Forward,Forward,Forward,2/3,2,2,"Right Center Forward, Right Center Midfield",True
47008.0,Sjoeke Nüsken,Germany Women's,-0.7057147322637355,1,Left Center Back,Defender,Fullback/Wing-Back,1/1,1,1,Left Center Back,False
42207.0,Marissa Maeve Sheva,Republic of Ireland Women's,-0.7093746513302729,3,Right Wing Back,Defender,Fullback/Wing-Back,2/4,3,3,"Right Wing Back, Left Wing, Right Back",True
402461.0,Daiana Micaela Falfán,Argentina Women's,-0.7122810622886067,3,Right Defensive Midfield,Midfielder,Defensive Midfielder,2/5,3,4,"Right Defensive Midfield, Left Midfield, Left Center Midfield, Right Center Midfield",True
18153.0,Alisha Lehmann,Switzerland Women's,-0.7180676618189732,2,Left Wing,Forward,Winger,1/3,2,3,"Left Wing, Left Center Midfield, Right Center Forward",True
402790.0,Carmen Milagros Montenegro Martínez,Panama Women's,-0.7217832701999046,3,Left Center Midfield,Midfielder,Central Midfielder,1/4,3,4,"Left Center Midfield, Left Center Back, Right Center Midfield, Right Defensive Midfield",True
403277.0,Daniela Alexandra Árias Rojas,Colombia Women's,-0.7221377585071306,5,Left Center Back,Defender,Fullback/Wing-Back,5/6,5,2,"Left Center Back, Right Center Back",True
87187.0,Mille Gejl Jensen,Denmark Women's,-0.7252173979791381,2,Left Wing,Forward,Winger,2/3,2,2,"Right Wing, Left Wing",True
402177.0,Kalyssa van Zanten,Jamaica Women's,-0.7347281356487908,1,Right Wing,Forward,Winger,1/2,1,2,"Right Wing, Left Wing",True
131624.0,Lushomo Mweemba,Zambia Women's,-0.7403680477579195,3,Left Center Back,Defender,Fullback/Wing-Back,6/6,3,1,Left Center Back,False
25657.0,Paige Therese Satchell,New Zealand Women's,-0.7517620632248614,1,Left Center Forward,Forward,Forward,1/1,1,1,Left Center Forward,False
25747.0,Bambanani Nolufefe Mbane,South Africa Women's,-0.7532806705507071,4,Right Center Back,Defender,Fullback/Wing-Back,4/4,4,1,Right Center Back,False
402003.0,Ruthny Mathurin,Haiti Women's,-0.7555498842234466,3,Left Back,Defender,Fullback/Wing-Back,3/5,3,2,"Right Center Back, Left Back",True
34499.0,Hanna Ulrika Bennison,Sweden Women's,-0.7580365392834008,4,Right Defensive Midfield,Midfielder,Defensive Midfielder,4/5,4,2,"Right Defensive Midfield, Left Defensive Midfield",True
15631.0,Niamh Charles,England Women's,-0.7581920978560669,1,Right Wing Back,Defender,Fullback/Wing-Back,1/3,2,3,"Right Wing Back, Left Wing, Left Wing Back",True
135257.0,Amber Barrett,Republic of Ireland Women's,-0.7623723855838345,1,Center Forward,Forward,Forward,1/2,1,2,"Center Forward, Right Center Forward",True
49831.0,Ivana Andrés Sanz,Spain Women's,-0.7624256113730824,4,Left Center Back,Defender,Fullback/Wing-Back,4/5,4,2,"Left Center Back, Right Center Back",True
402124.0,Mapula Nomvula Kgoale,South Africa Women's,-0.7640572586171402,3,Right Defensive Midfield,Midfielder,Defensive Midfielder,2/3,3,2,"Right Defensive Midfield, Right Center Midfield",True
401634.0,Cortnee Brooke Vine,Australia Women's,-0.7715395300284753,7,Right Wing,Forward,Winger,4/14,7,6,"Left Midfield, Right Wing, Right Back, Right Midfield, Left Wing, Right Center Forward",True
276289.0,Anna Langås Jøsendal,Norway Women's,-0.7780546510577113,1,Right Midfield,Midfielder,Central Midfielder,1/1,1,1,Right Midfield,False
25697.0,Lina Mona Andréa Hurtig,Sweden Women's,-0.7959946725516934,6,Left Wing,Forward,Winger,4/11,6,7,"Center Attacking Midfield, Left Wing, Left Center Midfield, Left Defensive Midfield, Right Wing, Right Wing Back, Right Midfield",True
403280.0,Diana Carolina Ospina García Pineda,Colombia Women's,-0.797418832066543,5,Right Defensive Midfield,Midfielder,Defensive Midfielder,5/8,5,4,"Right Wing, Right Defensive Midfield, Center Defensive Midfield, Left Defensive Midfield",True
402797.0,Natalia Didelka Mills Urrunaga,Panama Women's,-0.8036111328013753,2,Center Forward,Forward,Forward,1/3,2,3,"Center Forward, Left Wing, Right Wing",True
389495.0,Alyssa Paola Thompson,United States Women's,-0.803974633202163,2,Right Wing,Forward,Winger,1/2,2,2,"Right Wing, Center Forward",True
327715.0,Lily Agg,Republic of Ireland Women's,-0.815579163385408,2,Right Defensive Midfield,Midfielder,Defensive Midfielder,1/2,2,2,"Right Defensive Midfield, Left Defensive Midfield",True
32699.0,Josefine Hasbo,Denmark Women's,-0.8208443772839336,4,Right Defensive Midfield,Midfielder,Defensive Midfielder,2/4,4,3,"Right Defensive Midfield, Right Center Midfield, Left Defensive Midfield",True
25558.0,Chantelle Swaby,Jamaica Women's,-0.823027969847815,4,Left Center Back,Defender,Fullback/Wing-Back,5/5,4,1,Left Center Back,False
18158.0,Rebecca Leigh Spencer,Jamaica Women's,-0.8263462237303852,4,Goalkeeper,Goalkeeper,Goalkeeper,4/4,4,1,Goalkeeper,False
402125.0,Melinda Kgadiete,South Africa Women's,-0.8382194847904962,2,Center Forward,Forward,Forward,1/2,2,2,"Center Forward, Center Attacking Midfield",True
47022.0,Laura Freigang,Germany Women's,-0.8451694162193133,1,Center Attacking Midfield,Midfielder,Attacking Midfielder,1/1,1,1,Center Attacking Midfield,False
401730.0,Meryll Serrano,Philippines Women's,-0.8516775434876414,2,Right Midfield,Midfielder,Central Midfielder,1/3,2,3,"Right Midfield, Left Midfield, Right Center Midfield",True
10205.0,Olivia Alma Charlotta Schough,Sweden Women's,-0.8524540441597217,4,Left Wing,Forward,Winger,2/6,4,5,"Right Wing, Right Back, Left Wing, Left Attacking Midfield, Left Midfield",True
5105.0,Sofia Huerta,United States Women's,-0.8565091961945689,1,Right Back,Defender,Fullback/Wing-Back,1/1,1,1,Right Back,False
26585.0,Annamaria Serturini,Italy Women's,-0.8612903780036688,1,Right Wing,Forward,Winger,1/2,1,2,"Right Wing, Right Center Midfield",True
